Batch Size: 256	Seq Len: 64
Testing Category: MS	Threshold: 0.05
Training Size: 18809	Validation Size: 4703
2019-03-01 18:21:03.694552
~~ Training / Validation ~~
Epoch: 0 Average Training Accuracy: tensor(0.3038)
Average Training Loss: 4.127912872546428
Epoch: 0 Average Validation Accuracy: tensor(0.3234)
Average Validation Loss: 3.2312997516832853
Epoch: 10 Average Training Accuracy: tensor(0.3315)
Average Training Loss: 3.147150820976979
Epoch: 10 Average Validation Accuracy: tensor(0.3345)
Average Validation Loss: 3.144312494679501
Epoch: 20 Average Training Accuracy: tensor(0.3351)
Average Training Loss: 3.1364553651294194
Epoch: 20 Average Validation Accuracy: tensor(0.3300)
Average Validation Loss: 3.1262810669447245
Epoch: 30 Average Training Accuracy: tensor(0.3309)
Average Training Loss: 3.1275463603638314
Epoch: 30 Average Validation Accuracy: tensor(0.3268)
Average Validation Loss: 3.117393324249669
Epoch: 40 Average Training Accuracy: tensor(0.3301)
Average Training Loss: 3.137005838187965
Epoch: 40 Average Validation Accuracy: tensor(0.3364)
Average Validation Loss: 3.118046233528539
Epoch: 49 Average Training Accuracy: tensor(0.3324)
Average Training Loss: 3.1267074604292175
Epoch: 49 Average Validation Accuracy: tensor(0.3289)
Average Validation Loss: 3.119462333227459
Number of Testing Enumerations: 3700
2019-03-03 17:30:23.135366
~~ Testing ~~
Video: WG0MBPpPC6I	Size: 535
"Ground Truth: [0.32 0.32 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.37 0.37
 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.42 0.42 0.42 0.42 0.42 0.42 0.42
 0.42 0.42 0.42 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.41
 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.34 0.34 0.34 0.34 0.34 0.34
 0.34 0.34 0.34 0.34 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.46
 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.28 0.28 0.28 0.28 0.28
 0.28 0.28 0.28 0.28 0.28 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47
 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.39 0.39 0.39 0.39
 0.39 0.39 0.39 0.39 0.39 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3
 0.3  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.32 0.32 0.32
 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.34 0.34 0.34 0.34 0.34 0.34 0.34
 0.34 0.34 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.58 0.38 0.38
 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.38 0.28 0.28 0.28 0.28 0.28 0.28
 0.28 0.28 0.28 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.41
 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.43 0.43 0.43 0.43 0.43 0.43
 0.43 0.43 0.43 0.43 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29
 0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.3  0.47 0.47 0.47 0.47 0.47
 0.47 0.47 0.47 0.47 0.47 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43
 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.29 0.29 0.29 0.29
 0.29 0.29 0.29 0.29 0.29 0.29 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27
 0.27 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.41 0.41 0.41
 0.41 0.41 0.41 0.41 0.41 0.41 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47
 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.47 0.39 0.39 0.39
 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.3  0.3  0.3  0.3  0.3  0.3  0.3
 0.3  0.3  0.3  0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.27 0.27
 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.32 0.32 0.32 0.32 0.32 0.32
 0.32 0.32 0.32 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.29
 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.35 0.35 0.35 0.35 0.35
 0.35 0.35 0.35 0.35 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27
 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.52 0.52 0.52 0.52 0.52
 0.52 0.52 0.52 0.52 0.52 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29
 0.29 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.33 0.33 0.33 0.33
 0.33 0.33 0.33 0.33 0.33 0.33 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34
 0.34 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.41 0.41 0.41
 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.43 0.43 0.43 0.43 0.43 0.43 0.43
 0.43 0.43 0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.5  0.47 0.47
 0.47 0.47 0.47]"
"Generated: [0.39295512 0.40292087 0.39262047 0.4046013  0.40932754 0.40836275
 0.40228    0.39486513 0.38464588 0.39804375 0.39799586 0.39665946
 0.39762813 0.3997682  0.40130752 0.40338993 0.4014104  0.39953348
 0.39969474 0.39845106 0.40011027 0.40537503 0.40250537 0.40226272
 0.4013046  0.40198252 0.3985583  0.40192705 0.40174595 0.4011282
 0.4026408  0.39201668 0.39704436 0.40132576 0.39868227 0.40779805
 0.39491078 0.39245245 0.39441887 0.40438074 0.39958143 0.40471235
 0.39835638 0.3944963  0.3978577  0.39868695 0.39870325 0.40462026
 0.4001489  0.4007967  0.4067095  0.39260247 0.39133206 0.39279798
