Batch Size: 512	Seq Len: 32
Testing Category: MS	Threshold: 0.05
Training Size: 19961	Validation Size: 4991
2019-02-25 19:11:38.806594
~~ Training / Validation ~~
Epoch: 0 Average Training Accuracy: 0.17948717948717952
Average Training Loss: 13.743230624076647
Epoch: 0 Average Validation Accuracy: 0.33680625125225405
Average Validation Loss: 6.371066999435425
Epoch: 10 Average Training Accuracy: 0.3076923076923077
Average Training Loss: 6.2255018674410305
Epoch: 10 Average Validation Accuracy: 0.33440192346223196
Average Validation Loss: 6.296915340423584
Epoch: 20 Average Training Accuracy: 0.3846153846153846
Average Training Loss: 6.209130409436348
Epoch: 20 Average Validation Accuracy: 0.33981166098978166
Average Validation Loss: 6.305134344100952
Epoch: 30 Average Training Accuracy: 0.2564102564102564
Average Training Loss: 6.2018537399096365
Epoch: 30 Average Validation Accuracy: 0.34001202163895006
Average Validation Loss: 6.319338607788086
Epoch: 40 Average Training Accuracy: 0.2564102564102564
Average Training Loss: 6.204339797680195
Epoch: 40 Average Validation Accuracy: 0.3466239230615107
Average Validation Loss: 6.338779735565185
Number of Testing Enumerations: 1950
2019-02-28 17:14:47.361112
~~ Testing ~~
Video: WG0MBPpPC6I	Size: 567
"Ground Truth: [0.46 0.46 0.46 0.46 0.46 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52 0.52
 0.52 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32
 0.32 0.32 0.32 0.32 0.32 0.32 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31
 0.31 0.31 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.37 0.42 0.42 0.42
 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.31 0.31 0.31 0.31 0.31 0.31 0.31
 0.31 0.31 0.31 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.34 0.34
 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.4  0.4  0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.28
 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.28 0.47 0.47 0.47 0.47 0.47
 0.47 0.47 0.47 0.47 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36
 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.3  0.3  0.3  0.3  0.3
 0.3  0.3  0.3  0.3  0.3  0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
