Batch Size: 128	Seq Len: 64
Testing Category: PR	Threshold: 0.1
Training Size: 18833	Validation Size: 4709
2019-03-06 22:10:32.662534
~~ Training / Validation ~~
Epoch: 0 Average Training Accuracy: tensor(0.5857)
Average Training Loss: 1.814786060436352
Epoch: 0 Average Validation Accuracy: tensor(0.5880)
Average Validation Loss: 1.6297765293636837
Epoch: 10 Average Training Accuracy: tensor(0.6080)
Average Training Loss: 1.5908733658693932
Epoch: 10 Average Validation Accuracy: tensor(0.6103)
Average Validation Loss: 1.5875363833195455
Epoch: 20 Average Training Accuracy: tensor(0.6073)
Average Training Loss: 1.581266402594141
Epoch: 20 Average Validation Accuracy: tensor(0.6131)
Average Validation Loss: 1.5786451584584005
Epoch: 30 Average Training Accuracy: tensor(0.6061)
Average Training Loss: 1.5774713792913668
Epoch: 30 Average Validation Accuracy: tensor(0.5889)
Average Validation Loss: 1.5799290940568254
Epoch: 40 Average Training Accuracy: tensor(0.6078)
Average Training Loss: 1.5747897119538203
Epoch: 40 Average Validation Accuracy: tensor(0.6103)
Average Validation Loss: 1.5708726354547449
Epoch: 49 Average Training Accuracy: tensor(0.6065)
Average Training Loss: 1.5771202275881897
Epoch: 49 Average Validation Accuracy: tensor(0.6023)
Average Validation Loss: 1.5666249797150895
Number of Testing Enumerations: 7400
2019-03-09 12:19:24.927240
~~ Testing ~~
Video: 91IHQYk1IQM	Size: 529
"Ground Truth: [0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44
 0.44 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.46
 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.46 0.51 0.51 0.51
 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.51 0.31 0.31 0.31 0.31 0.31
 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.36 0.36 0.36 0.36 0.36 0.36 0.36
 0.36 0.36 0.36 0.36 0.36 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34
 0.34 0.34 0.34 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.35
 0.35 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.42 0.41
 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.36 0.36 0.36
 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.41 0.41 0.41 0.41 0.41
 0.41 0.41 0.41 0.41 0.41 0.41 0.41 0.49 0.49 0.49 0.49 0.49 0.49 0.49
 0.49 0.49 0.49 0.49 0.49 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56 0.56
 0.56 0.56 0.56 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4
 0.4  0.69 0.69 0.69 0.69 0.69 0.69 0.69 0.69 0.69 0.69 0.69 0.69 0.57
 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.57 0.49 0.49 0.49
 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.49 0.35 0.35 0.35 0.35 0.35
 0.35 0.35 0.35 0.35 0.35 0.35 0.35 0.34 0.34 0.34 0.34 0.34 0.34 0.34
 0.34 0.34 0.34 0.34 0.34 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54 0.54
 0.54 0.54 0.54 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44 0.44
 0.44 0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.4  0.39
 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.43 0.43 0.43 0.43
 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.5  0.5  0.5  0.5  0.5  0.5
 0.5  0.5  0.5  0.5  0.5  0.5  0.59 0.59 0.59 0.59 0.59 0.59 0.59 0.59
 0.59 0.59 0.59 0.59 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45
 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.45
 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.34 0.34
 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.34 0.43 0.43 0.43 0.43
 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.43 0.38 0.38 0.38 0.38 0.38 0.38
 0.38 0.38 0.38 0.38 0.38 0.38 0.36 0.36 0.36 0.36 0.36 0.36 0.36 0.36
 0.36 0.36 0.36 0.36 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31 0.31
 0.31 0.31 0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.65 0.65
 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.39 0.53 0.53
 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.53 0.45 0.45 0.45 0.45 0.45
 0.45 0.45 0.45 0.45 0.45 0.45 0.45 0.38 0.38 0.38 0.38 0.38 0.38 0.38
 0.38 0.38 0.38 0.38 0.38 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29 0.29
 0.29 0.29 0.29 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.32 0.27
 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27 0.27]"
"Generated: [0.39776772 0.3972358  0.39901677 0.39461488 0.3912732  0.39307484
 0.38537356 0.38542235 0.38949895 0.39256102 0.39148518 0.3851499
 0.4006128  0.39682338 0.39428622 0.3976377  0.39550892 0.39919406
 0.4004816  0.40350237 0.39400902 0.40302852 0.39672685 0.39401376
 0.40124792 0.40086553 0.40140668 0.40303606 0.40773755 0.40549922
 0.40810022 0.3976806  0.40071908 0.4010852  0.39659107 0.39873403
 0.39695475 0.39732897 0.40336618 0.40164053 0.4059817  0.39152682
 0.3942377  0.40388173 0.39699602 0.40251535 0.40561628 0.40429264
 0.40820017 0.41163236 0.40478554 0.39524183 0.3904914  0.39976996
 0.39830917 0.39628568 0.39767474 0.39663213 0.4039334  0.39728758
 0.39087218 0.39108494 0.3996425  0.3879702  0.39567837 0.39541477
 0.39501446 0.39101875 0.3931937  0.3852694  0.385335   0.39037287
 0.39283633 0.39271805 0.38613582 0.40056828 0.39690185 0.39439473
 0.39763778 0.39550927 0.39919004 0.4004819  0.40350235 0.3940115
 0.40303206 0.39672688 0.39401397 0.4012482  0.40086553 0.40140668
 0.40303603 0.4077376  0.40549922 0.40810022 0.3976806  0.40071908
 0.4010852  0.39659107 0.39873403 0.39695475 0.39732897 0.40336618
 0.40164053 0.4059817  0.39152682 0.3942377  0.40388173 0.39699602
 0.40251535 0.40561628 0.40429267 0.40820017 0.41163236 0.40478554
 0.39524183 0.3904914  0.39976996 0.39830917 0.39628568 0.39767474
 0.39663213 0.4039334  0.39728758 0.39087218 0.39108494 0.3996425
 0.3879702  0.3971572  0.39288843 0.39493224 0.3922126  0.39771658
 0.39586392 0.40007815 0.40328172 0.40254292 0.39636418 0.38726145
 0.3863746  0.39560366 0.39790317 0.39845517 0.40023208 0.3982821
 0.4000335  0.40315333 0.40177143 0.3968358  0.39765385 0.3961744
 0.40161678 0.3943542  0.3991685  0.39521414 0.39483583 0.3953619
 0.3950574  0.3939342  0.40039548 0.39599472 0.40019765 0.39698637
 0.39382187 0.3930361  0.39909044 0.39987805 0.40754947 0.39366016
 0.39307693 0.39647287 0.3879064  0.3995647  0.40091026 0.39915425
 0.40674365 0.3990668  0.39994225 0.39614114 0.39749035 0.39947686
 0.39941037 0.40339178 0.40939203 0.4085895  0.40385157 0.3972745
 0.40413713 0.4005158  0.39869544 0.3946307  0.39399436 0.39080322
 0.39110333 0.38882804 0.39563963 0.39396757 0.39866626 0.40368402
 0.4023384  0.39696097 0.38763446 0.38651687 0.3958864  0.39787248
 0.39832386 0.40002823 0.39824542 0.39974746 0.40284735 0.40168643
 0.3967833  0.39754453 0.39587483 0.40159208 0.394334   0.3989928
 0.39500886 0.39478177 0.39527032 0.39472035 0.39366835 0.400279
 0.39588237 0.40013444 0.39697698 0.39381605 0.39303437 0.39908874
 0.3998786  0.40754995 0.39366016 0.393077   0.39647266 0.38790634
 0.39956456 0.4009101  0.39915448 0.40674382 0.3990668  0.39994225
 0.39614123 0.39749035 0.3994769  0.39941022 0.40339154 0.40939176
 0.4085893  0.40385157 0.3972745  0.40413707 0.40051576 0.39869544
 0.3946307  0.39399436 0.39080322 0.39644974 0.3940254  0.39557445
 0.39527503 0.39238012 0.39662868 0.40075827 0.40490243 0.40693012
 0.39820594 0.39251494 0.39898938 0.39652053 0.40970674 0.41234612
