Batch Size: 256	Seq Len: 32
Testing Category: PR	Threshold: 0.1
Training Size: 19985	Validation Size: 4997
2019-03-22 13:32:30.855542
~~ Training / Validation ~~
Epoch: 0 Average Training Accuracy: tensor(0.2662)
Average Training Loss: 14.022792478905448
Epoch: 0 Average Validation Accuracy: tensor(0.2646)
Average Validation Loss: 13.328977966308594
Epoch: 10 Average Training Accuracy: tensor(0.2637)
Average Training Loss: 13.301170194450814
Epoch: 10 Average Validation Accuracy: tensor(0.2646)
Average Validation Loss: 13.28289270401001
Epoch: 20 Average Training Accuracy: tensor(0.2637)
Average Training Loss: 13.27414432582976
Epoch: 20 Average Validation Accuracy: tensor(0.2646)
Average Validation Loss: 13.26098804473877
Epoch: 30 Average Training Accuracy: tensor(0.2637)
Average Training Loss: 13.270570312874227
Epoch: 30 Average Validation Accuracy: tensor(0.2646)
Average Validation Loss: 13.215913605690002
Epoch: 40 Average Training Accuracy: tensor(0.2637)
Average Training Loss: 13.261217993271503
Epoch: 40 Average Validation Accuracy: tensor(0.2646)
Average Validation Loss: 13.203272533416747
Epoch: 49 Average Training Accuracy: tensor(0.2637)
Average Training Loss: 13.26634772518013
Epoch: 49 Average Validation Accuracy: tensor(0.2646)
Average Validation Loss: 13.224158072471619
Number of Testing Enumerations: 3950
2019-03-25 04:51:00.072404
~~ Testing ~~
Video: 91IHQYk1IQM	Size: 561
"Ground Truth: [0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.6 0.6 0.6 0.6 0.6 0.6 0.6
 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.8
 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.6 0.6 0.6 0.6 0.6 0.6 0.6
 0.6 0.6 0.6 0.6 0.6 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.4
 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4
 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4
 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4
 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.6
 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.8 0.8 0.8 0.8 0.8 0.8 0.8
 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.8 0.4
 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4
 0.4 0.4 0.4 0.4 0.4 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4
 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.4 0.4
 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4
 0.4 0.4 0.4 0.4 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 1.  1.  1.  1.  1.  1.  1.  1.
 1.  1.  1.  0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2
 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.2 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6
 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6
 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.6 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.4
 0.4 0.4 0.4]"
"Generated: [0.3877991  0.3878887  0.38772032 0.38900054 0.38638726 0.38418382
 0.38730437 0.38391954 0.3911039  0.39121875 0.3946834  0.39019242
 0.38422656 0.38464376 0.38627508 0.38241604 0.38934666 0.38454303
 0.38784328 0.38090312 0.3823499  0.38817862 0.38516894 0.38725454
 0.38174903 0.3770102  0.3846717  0.38893005 0.38936505 0.38621214
 0.38648346 0.37875965 0.386282   0.38764828 0.38784546 0.3863183
 0.38440627 0.38727796 0.38432044 0.39111114 0.39068455 0.3945247
 0.3897493  0.38419172 0.3846239  0.38625714 0.3825381  0.38966513
 0.38459188 0.38784203 0.3808993  0.3823475  0.38817504 0.38516906
 0.38725373 0.3817627  0.37701136 0.38468146 0.38894317 0.38938665
 0.38621277 0.38648695 0.37876186 0.38156757 0.38871685 0.3885317
 0.38659546 0.38453048 0.38736057 0.38429797 0.3911138  0.39077735
 0.39454183 0.3899422  0.38419488 0.3846391  0.38632345 0.38285497
 0.3901072  0.3846382  0.3878419  0.38090384 0.38236073 0.38818213
 0.38517612 0.38725528 0.3817849  0.3770234  0.38469532 0.38896027
 0.3894109  0.38621363 0.38648784 0.37876415 0.381569   0.3897584
 0.3936785  0.3881008  0.38418204 0.38883233 0.38444117 0.39095998
 0.3908413  0.39417765 0.3899809  0.38421026 0.38463554 0.38627464
 0.382907   0.39005896 0.38460734 0.38763797 0.38086525 0.38230157
 0.3881357  0.3851016  0.3872074  0.3817641  0.37698036 0.38468218
 0.388956   0.3894182  0.3862061  0.38648653 0.37876025 0.38156825
 0.3897579  0.37770298 0.37923196 0.38275915 0.3852647  0.3843655
 0.3909041  0.39116466 0.39391717 0.39028725 0.38422495 0.38474184
 0.38622215 0.38343358 0.39015743 0.38454628 0.387202   0.38078457
 0.38219544 0.38804883 0.3849819  0.3871202  0.3817619  0.37695882
 0.38467255 0.38895822 0.38943556 0.38619152 0.38647768 0.37875277
 0.38156676 0.38975796 0.377704   0.38070074 0.38333383 0.38806736
 0.384819   0.39088398 0.3916256  0.39388838 0.3905102  0.38423488
 0.3848936  0.38669056 0.3842272  0.39037362 0.38454783 0.38715342
 0.38077345 0.38218287 0.38803962 0.3849721  0.3871114  0.38176084
 0.3769619  0.38466945 0.388955   0.3894299  0.38618976 0.38647628
 0.37875053 0.38156462 0.38975826 0.37770447 0.38070253 0.38667735
 0.39068192 0.38591614 0.39177266 0.39249593 0.39366266 0.39130124
